id,source_id,quality_score,rewritten
WEB8-010-861,WEB8-010,0.0000,yes
WEB8-010-862,WEB8-010,0.0000,yes
WEB8-010-863,WEB8-010,0.0000,yes
WEB8-010-864,WEB8-010,0.0000,yes
WEB8-010-865,WEB8-010,0.0000,yes
WEB8-010-866,WEB8-010,0.0000,yes
WEB8-010-867,WEB8-010,0.0000,yes
WEB8-010-868,WEB8-010,0.0000,yes
WEB8-010-869,WEB8-010,0.0000,yes
WEB8-010-870,WEB8-010,0.0000,yes
WEB8-010-871,WEB8-010,0.0000,yes
WEB8-010-872,WEB8-010,0.0000,yes
WEB8-010-873,WEB8-010,0.0000,yes
WEB8-010-874,WEB8-010,0.0000,yes
WEB8-010-875,WEB8-010,0.0000,yes
WEB8-010-876,WEB8-010,0.0000,yes
WEB8-010-877,WEB8-010,0.0000,yes
WEB8-010-878,WEB8-010,0.0000,yes
WEB8-010-879,WEB8-010,0.0000,yes
WEB8-010-880,WEB8-010,0.0000,yes
WEB8-010-881,WEB8-010,0.0000,yes
WEB8-010-882,WEB8-010,0.0000,yes
WEB8-010-883,WEB8-010,0.0000,yes
WEB8-010-884,WEB8-010,0.0000,yes
WEB8-010-885,WEB8-010,0.0000,yes
WEB8-010-886,WEB8-010,0.0000,yes
WEB8-010-887,WEB8-010,0.0000,yes
WEB8-010-888,WEB8-010,0.0000,yes
WEB8-010-889,WEB8-010,0.0000,yes
WEB8-010-890,WEB8-010,0.0000,yes
WEB8-010-891,WEB8-010,0.0000,yes
WEB8-010-892,WEB8-010,0.0000,yes
WEB8-010-893,WEB8-010,0.0000,yes
WEB8-010-894,WEB8-010,0.0000,yes
WEB8-010-895,WEB8-010,0.0000,yes
WEB8-010-896,WEB8-010,0.0000,yes
WEB8-010-897,WEB8-010,0.0000,yes
WEB8-010-898,WEB8-010,0.0000,yes
WEB8-010-899,WEB8-010,0.0000,yes
WEB8-010-900,WEB8-010,0.0000,yes
WEB8-010-901,WEB8-010,0.0000,yes
WEB8-010-902,WEB8-010,0.0000,yes
WEB8-010-903,WEB8-010,0.0000,yes
WEB8-010-904,WEB8-010,0.0000,yes
WEB8-010-905,WEB8-010,0.0000,yes
WEB8-010-906,WEB8-010,0.0000,yes
WEB8-010-907,WEB8-010,0.0000,yes
WEB8-010-908,WEB8-010,0.0000,yes
WEB8-010-909,WEB8-010,0.0000,yes
WEB8-010-910,WEB8-010,0.0000,yes
WEB8-010-911,WEB8-010,0.0000,yes
WEB8-010-912,WEB8-010,0.0000,yes
WEB8-010-913,WEB8-010,0.0000,yes
WEB8-010-914,WEB8-010,0.0000,yes
WEB8-010-915,WEB8-010,0.0000,yes
WEB8-010-916,WEB8-010,0.0000,yes
WEB8-010-917,WEB8-010,0.0000,yes
WEB8-010-918,WEB8-010,0.0000,yes
WEB8-010-919,WEB8-010,0.0000,yes
WEB8-010-920,WEB8-010,0.0000,yes
WEB8-010-921,WEB8-010,0.0000,yes
WEB8-010-922,WEB8-010,0.0000,yes
WEB8-010-923,WEB8-010,0.0000,yes
WEB8-010-924,WEB8-010,0.0000,yes
WEB8-010-925,WEB8-010,0.0000,yes
WEB8-010-926,WEB8-010,0.0000,yes
WEB8-010-927,WEB8-010,0.0000,yes
WEB8-010-928,WEB8-010,0.0000,yes
WEB8-010-929,WEB8-010,0.0000,yes
WEB8-010-930,WEB8-010,0.0000,yes
WEB8-010-931,WEB8-010,0.0000,yes
WEB8-010-932,WEB8-010,0.0000,yes
WEB8-010-933,WEB8-010,0.0000,yes
WEB8-010-934,WEB8-010,0.0000,yes
WEB8-010-935,WEB8-010,0.0000,yes
WEB8-010-936,WEB8-010,0.0000,yes
WEB8-010-937,WEB8-010,0.0000,yes
WEB8-010-938,WEB8-010,0.0000,yes
WEB8-010-939,WEB8-010,0.0000,yes
WEB8-010-940,WEB8-010,0.0000,yes
WEB8-010-941,WEB8-010,0.0000,yes
WEB8-010-942,WEB8-010,0.0000,yes
WEB8-010-943,WEB8-010,0.0000,yes
WEB8-010-944,WEB8-010,0.0000,yes
WEB8-010-945,WEB8-010,0.0000,yes
WEB8-010-946,WEB8-010,0.0000,yes
WEB8-010-947,WEB8-010,0.0000,yes
WEB8-010-948,WEB8-010,0.0000,yes
WEB8-010-949,WEB8-010,0.0000,yes
WEB8-010-950,WEB8-010,0.0000,yes
WEB8-010-951,WEB8-010,0.0000,yes
WEB8-010-952,WEB8-010,0.0000,yes
WEB8-010-953,WEB8-010,0.0000,yes
WEB8-010-954,WEB8-010,0.0000,yes
WEB8-010-955,WEB8-010,0.0000,yes
WEB8-010-956,WEB8-010,0.0000,yes
WEB8-010-957,WEB8-010,0.0000,yes
WEB8-010-958,WEB8-010,0.0000,yes
WEB8-010-959,WEB8-010,0.0000,yes
WEB8-010-960,WEB8-010,0.0000,yes
WEB8-010-961,WEB8-010,0.0000,yes
WEB8-010-962,WEB8-010,0.0000,yes
WEB8-010-963,WEB8-010,0.0000,yes
WEB8-010-964,WEB8-010,0.0000,yes
WEB8-010-965,WEB8-010,0.0000,yes
WEB8-010-966,WEB8-010,0.0000,yes
WEB8-010-967,WEB8-010,0.0000,yes
WEB8-010-968,WEB8-010,0.0000,yes
WEB8-010-969,WEB8-010,0.0000,yes
WEB8-010-970,WEB8-010,0.0000,yes
WEB8-010-971,WEB8-010,0.0000,yes
WEB8-010-972,WEB8-010,0.0000,yes
WEB8-010-973,WEB8-010,0.0000,yes
WEB8-010-974,WEB8-010,0.0000,yes
WEB8-010-975,WEB8-010,0.0000,yes
WEB8-010-976,WEB8-010,0.0000,yes
WEB8-010-977,WEB8-010,0.0000,yes
WEB8-010-978,WEB8-010,0.0000,yes
WEB8-010-979,WEB8-010,0.0000,yes
WEB8-010-980,WEB8-010,0.0000,yes
WEB8-010-981,WEB8-010,0.0000,yes
WEB8-010-982,WEB8-010,0.0000,yes
WEB8-010-983,WEB8-010,0.0000,yes
WEB8-010-984,WEB8-010,0.0000,yes
WEB8-010-985,WEB8-010,0.0000,yes
WEB8-010-986,WEB8-010,0.0000,yes
WEB8-010-987,WEB8-010,0.0000,yes
WEB8-010-988,WEB8-010,0.0000,yes
WEB8-010-989,WEB8-010,0.0000,yes
WEB8-010-990,WEB8-010,0.0000,yes
WEB8-010-991,WEB8-010,0.0000,yes
WEB8-010-992,WEB8-010,0.0000,yes
WEB8-010-993,WEB8-010,0.0000,yes
WEB8-010-994,WEB8-010,0.0000,yes
WEB8-010-995,WEB8-010,0.0000,yes
WEB8-010-996,WEB8-010,0.0000,yes
WEB8-010-997,WEB8-010,0.0000,yes
WEB8-010-998,WEB8-010,0.0000,yes
WEB8-010-999,WEB8-010,0.0000,yes
WEB8-010-1000,WEB8-010,0.0000,yes
WEB8-010-1001,WEB8-010,0.0000,yes
WEB8-010-1002,WEB8-010,0.0000,yes
WEB8-010-1003,WEB8-010,0.0000,yes
WEB8-010-1004,WEB8-010,0.0000,yes
WEB8-010-1005,WEB8-010,0.0000,yes
WEB8-010-1006,WEB8-010,0.0000,yes
WEB8-010-1007,WEB8-010,0.0000,yes
WEB8-010-1008,WEB8-010,0.0000,yes
WEB8-010-1009,WEB8-010,0.0000,yes
WEB8-010-1010,WEB8-010,0.0000,yes
WEB8-010-1011,WEB8-010,0.0000,yes
WEB8-010-1012,WEB8-010,0.0000,yes
WEB8-010-1013,WEB8-010,0.0000,yes
WEB8-010-1014,WEB8-010,0.0000,yes
WEB8-010-1015,WEB8-010,0.0000,yes
WEB8-010-1016,WEB8-010,0.0000,yes
WEB8-010-1017,WEB8-010,0.0000,yes
WEB8-010-1018,WEB8-010,0.0000,yes
WEB8-010-1019,WEB8-010,0.0000,yes
WEB8-010-1020,WEB8-010,0.0000,yes
WEB8-010-1021,WEB8-010,0.0000,yes
WEB8-010-1022,WEB8-010,0.0000,yes
WEB8-010-1023,WEB8-010,0.0000,yes
WEB8-010-1024,WEB8-010,0.0000,yes
WEB8-010-1025,WEB8-010,0.0000,yes
WEB8-010-1026,WEB8-010,0.0000,yes
WEB8-010-1027,WEB8-010,0.0000,yes
WEB8-010-1028,WEB8-010,0.0000,yes
WEB8-010-1029,WEB8-010,0.0000,yes
WEB8-010-1030,WEB8-010,0.0000,yes
WEB8-010-1031,WEB8-010,0.0000,yes
WEB8-010-1032,WEB8-010,0.0000,yes
WEB8-010-1033,WEB8-010,0.0000,yes
WEB8-010-1034,WEB8-010,0.0000,yes
WEB8-010-1035,WEB8-010,0.0000,yes
WEB8-010-1036,WEB8-010,0.0000,yes
WEB8-010-1037,WEB8-010,0.0000,yes
WEB8-010-1038,WEB8-010,0.0000,yes
WEB8-010-1039,WEB8-010,0.0000,yes
WEB8-010-1040,WEB8-010,0.0000,yes
WEB8-010-1041,WEB8-010,0.0000,yes
WEB8-010-1042,WEB8-010,0.0000,yes
WEB8-010-1043,WEB8-010,0.0000,yes
WEB8-010-1044,WEB8-010,0.0000,yes
WEB8-010-1045,WEB8-010,0.0000,yes
WEB8-010-1046,WEB8-010,0.0000,yes
WEB8-010-1047,WEB8-010,0.0000,yes
WEB8-010-1048,WEB8-010,0.0000,yes
WEB8-010-1049,WEB8-010,0.0000,yes
WEB8-010-1050,WEB8-010,0.0000,yes
WEB8-010-1051,WEB8-010,0.0000,yes
WEB8-010-1052,WEB8-010,0.0000,yes
WEB8-010-1053,WEB8-010,0.0000,yes
WEB8-010-1054,WEB8-010,0.0000,yes
WEB8-010-1055,WEB8-010,0.0000,yes
WEB8-010-1056,WEB8-010,0.0000,yes
WEB8-010-1057,WEB8-010,0.0000,yes
WEB8-010-1058,WEB8-010,0.0000,yes
WEB8-010-1059,WEB8-010,0.0000,yes
WEB8-010-1060,WEB8-010,0.0000,yes
WEB8-010-1061,WEB8-010,0.0000,yes
WEB8-010-1062,WEB8-010,0.0000,yes
WEB8-010-1063,WEB8-010,0.0000,yes
WEB8-010-1064,WEB8-010,0.0000,yes
WEB8-010-1065,WEB8-010,0.0000,yes
WEB8-010-1066,WEB8-010,0.0000,yes
WEB8-010-1067,WEB8-010,0.0000,yes
WEB8-010-1068,WEB8-010,0.0000,yes
WEB8-010-1069,WEB8-010,0.0000,yes
WEB8-010-1070,WEB8-010,0.0000,yes
WEB8-010-1071,WEB8-010,0.0000,yes
WEB8-010-1072,WEB8-010,0.0000,yes
WEB8-010-1073,WEB8-010,0.0000,yes
WEB8-010-1074,WEB8-010,0.0000,yes
WEB8-010-1075,WEB8-010,0.0000,yes
WEB8-010-1076,WEB8-010,0.0000,yes
WEB8-010-1077,WEB8-010,0.0000,yes
WEB8-010-1078,WEB8-010,0.0000,yes
WEB8-010-1079,WEB8-010,0.0000,yes
WEB8-010-1080,WEB8-010,0.0000,yes
WEB8-010-1081,WEB8-010,0.0000,yes
WEB8-010-1082,WEB8-010,0.0000,yes
WEB8-010-1083,WEB8-010,0.0000,yes
WEB8-010-1084,WEB8-010,0.0000,yes
WEB8-010-1085,WEB8-010,0.0000,yes
WEB8-010-1086,WEB8-010,0.0000,yes
WEB8-010-1087,WEB8-010,0.0000,yes
WEB8-010-1088,WEB8-010,0.0000,yes
WEB8-010-1089,WEB8-010,0.0000,yes
WEB8-010-1090,WEB8-010,0.0000,yes
WEB8-010-1091,WEB8-010,0.0000,yes
WEB8-010-1092,WEB8-010,0.0000,yes
WEB8-010-1093,WEB8-010,0.0000,yes
WEB8-010-1094,WEB8-010,0.0000,yes
WEB8-010-1095,WEB8-010,0.0000,yes
WEB8-010-1096,WEB8-010,0.0000,yes
WEB8-010-1097,WEB8-010,0.0000,yes
WEB8-010-1098,WEB8-010,0.0000,yes
WEB8-010-1099,WEB8-010,0.0000,yes
WEB8-010-1100,WEB8-010,0.0000,yes
WEB8-010-1101,WEB8-010,0.0000,yes
WEB8-010-1102,WEB8-010,0.0000,yes
WEB8-010-1103,WEB8-010,0.0000,yes
WEB8-010-1104,WEB8-010,0.0000,yes
WEB8-010-1105,WEB8-010,0.0000,yes
WEB8-010-1106,WEB8-010,0.0000,yes
WEB8-010-1107,WEB8-010,0.0000,yes
WEB8-010-1108,WEB8-010,0.0000,yes
WEB8-010-1109,WEB8-010,0.0000,yes
WEB8-010-1110,WEB8-010,0.0000,yes
WEB8-010-1111,WEB8-010,0.0000,yes
WEB8-010-1112,WEB8-010,0.0000,yes
WEB8-010-1113,WEB8-010,0.0000,yes
WEB8-010-1114,WEB8-010,0.0000,yes
WEB8-010-1115,WEB8-010,0.0000,yes
WEB8-010-1116,WEB8-010,0.0000,yes
WEB8-010-1117,WEB8-010,0.0000,yes
WEB8-010-1118,WEB8-010,0.0000,yes
WEB8-010-1119,WEB8-010,0.0000,yes
WEB8-010-1120,WEB8-010,0.0000,yes
WEB8-010-1121,WEB8-010,0.0000,yes
WEB8-010-1122,WEB8-010,0.0000,yes
WEB8-010-1123,WEB8-010,0.0000,yes
WEB8-010-1124,WEB8-010,0.0000,yes
WEB8-010-1125,WEB8-010,0.0000,yes
WEB8-010-1126,WEB8-010,0.0000,yes
WEB8-010-1127,WEB8-010,0.0000,yes
WEB8-010-1128,WEB8-010,0.0000,yes
WEB8-010-1129,WEB8-010,0.0000,yes
WEB8-010-1130,WEB8-010,0.0000,yes
WEB8-011-001,WEB8-011,0.0000,yes
WEB8-012-001,WEB8-012,0.0000,yes
WEB8-012-002,WEB8-012,0.0000,yes
WEB8-013-001,WEB8-013,0.0000,yes
WEB8-014-001,WEB8-014,0.0000,yes
WEB8-014-002,WEB8-014,0.0000,yes
WEB8-015-001,WEB8-015,0.0000,yes
WEB8-015-002,WEB8-015,0.0000,yes
WEB8-015-003,WEB8-015,0.0000,yes
WEB8-015-004,WEB8-015,0.0000,yes
WEB8-015-005,WEB8-015,0.0000,yes
WEB8-015-006,WEB8-015,0.0000,yes
WEB8-016-001,WEB8-016,0.0000,yes
WEB8-016-002,WEB8-016,0.0000,yes
WEB8-017-001,WEB8-017,0.0000,yes
WEB8-017-002,WEB8-017,0.0000,yes
WEB8-017-003,WEB8-017,0.0000,yes
WEB8-017-004,WEB8-017,0.0000,yes
WEB8-018-001,WEB8-018,0.0000,yes
WEB8-018-002,WEB8-018,0.0000,yes
WEB8-026-001,WEB8-026,0.0000,yes
WEB8-027-001,WEB8-027,0.0000,yes
WEB8-027-002,WEB8-027,0.0000,yes
WEB8-027-003,WEB8-027,0.0000,yes
WEB8-027-004,WEB8-027,0.0000,yes
WEB8-027-005,WEB8-027,0.0000,yes
WEB8-027-006,WEB8-027,0.0000,yes
WEB8-027-007,WEB8-027,0.0000,yes
WEB8-027-008,WEB8-027,0.0000,yes
WEB8-027-009,WEB8-027,0.0000,yes
WEB8-027-010,WEB8-027,0.0000,yes
WEB8-027-011,WEB8-027,0.0000,yes
WEB8-027-012,WEB8-027,0.0000,yes
WEB8-027-013,WEB8-027,0.0000,yes
WEB8-027-014,WEB8-027,0.0000,yes
WEB8-027-015,WEB8-027,0.0000,yes
WEB8-027-016,WEB8-027,0.0000,yes
WEB8-027-017,WEB8-027,0.0000,yes
WEB8-027-018,WEB8-027,0.0000,yes
WEB8-027-019,WEB8-027,0.0000,yes
WEB8-027-020,WEB8-027,0.0000,yes
WEB8-027-021,WEB8-027,0.0000,yes
WEB8-027-022,WEB8-027,0.0000,yes
WEB8-027-023,WEB8-027,0.0000,yes
WEB8-027-024,WEB8-027,0.0000,yes
WEB8-027-025,WEB8-027,0.0000,yes
WEB8-027-026,WEB8-027,0.0000,yes
WEB8-027-027,WEB8-027,0.0000,yes
WEB8-027-028,WEB8-027,0.0000,yes
WEB8-027-029,WEB8-027,0.0000,yes
WEB8-027-030,WEB8-027,0.0000,yes
WEB8-027-031,WEB8-027,0.0000,yes
WEB8-027-032,WEB8-027,0.0000,yes
WEB8-027-033,WEB8-027,0.0000,yes
WEB8-027-034,WEB8-027,0.0000,yes
WEB8-027-035,WEB8-027,0.0000,yes
WEB8-027-036,WEB8-027,0.0000,yes
WEB8-027-037,WEB8-027,0.0000,yes
WEB8-027-038,WEB8-027,0.0000,yes
WEB8-027-039,WEB8-027,0.0000,yes
WEB8-027-040,WEB8-027,0.0000,yes
WEB8-027-041,WEB8-027,0.0000,yes
WEB8-027-042,WEB8-027,0.0000,yes
WEB8-027-043,WEB8-027,0.0000,yes
WEB8-027-044,WEB8-027,0.0000,yes
WEB8-027-045,WEB8-027,0.0000,yes
WEB8-027-046,WEB8-027,0.0000,yes
WEB8-027-047,WEB8-027,0.0000,yes
WEB8-027-048,WEB8-027,0.0000,yes
WEB8-027-049,WEB8-027,0.0000,yes
WEB8-027-050,WEB8-027,0.0000,yes
WEB8-027-051,WEB8-027,0.0000,yes
WEB8-027-052,WEB8-027,0.0000,yes
WEB8-027-053,WEB8-027,0.0000,yes
WEB8-027-054,WEB8-027,0.0000,yes
WEB8-027-055,WEB8-027,0.0000,yes
WEB8-027-056,WEB8-027,0.0000,yes
WEB8-027-057,WEB8-027,0.0000,yes
WEB8-027-058,WEB8-027,0.0000,yes
WEB8-027-059,WEB8-027,0.0000,yes
WEB8-027-060,WEB8-027,0.0000,yes
WEB8-027-061,WEB8-027,0.0000,yes
WEB8-027-062,WEB8-027,0.0000,yes
WEB8-027-063,WEB8-027,0.0000,yes
WEB8-027-064,WEB8-027,0.0000,yes
WEB8-027-065,WEB8-027,0.0000,yes
WEB8-027-066,WEB8-027,0.0000,yes
WEB8-027-067,WEB8-027,0.0000,yes
WEB8-027-068,WEB8-027,0.0000,yes
WEB8-027-069,WEB8-027,0.0000,yes
WEB8-027-070,WEB8-027,0.0000,yes
WEB8-027-071,WEB8-027,0.0000,yes
WEB8-027-072,WEB8-027,0.0000,yes
WEB8-027-073,WEB8-027,0.0000,yes
WEB8-027-074,WEB8-027,0.0000,yes
WEB8-027-075,WEB8-027,0.0000,yes
WEB8-027-076,WEB8-027,0.0000,yes
WEB8-027-077,WEB8-027,0.0000,yes
WEB8-028-001,WEB8-028,0.0000,yes
WEB8-029-001,WEB8-029,0.0000,yes
WEB8-030-001,WEB8-030,0.0000,yes
